[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 16,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 102,22 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 22,22 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 13,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 7,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2,67 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.116,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 277,61 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 130,71 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 128,50 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.162,96 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 462,69 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 185,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 64,81 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 469,47 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 69,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 67,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 157,39 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 116,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 258,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 116,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 86,11 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 54,54 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.296,30 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.035,90 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.275,39 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.541,17 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 192,27 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 250,81 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 320,29 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 152,39 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.518,06 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.880,24 script.js:1475:21
✅ [9:38:10 PM] Resumo: 500 saídas incentivadas, 24 saídas não incentivadas script.js:1473:21
✅ [9:38:10 PM] Créditos de entradas: R$ 629.593,00, Outros créditos: R$ 146.715,50 script.js:1473:21
✅ [9:38:10 PM] Débitos de operações: R$ 2.647.589,95, Outros débitos (E111+C197+D197): R$ 60.774,48 script.js:1473:21
[9:38:10 PM] Total de exclusões aplicadas: 4 script.js:1475:21
[9:38:10 PM] Outros Débitos TOTAL: R$ 60.774,48 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 0,00 (0.0%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 60.774,48 script.js:1475:21
✅ [9:38:10 PM]   - Soma: R$ 60.774,48 - OK script.js:1473:21
[9:38:10 PM] Outros Créditos TOTAL: R$ 146.715,50 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 76.545,32 (52.2%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 70.170,18 script.js:1475:21
[9:38:10 PM] Créditos Entradas TOTAL: R$ 629.593,00 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 628.937,06 (99.9%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 655,94 script.js:1475:21
[9:38:10 PM] OUTROS CRÉDITOS (3 registros): script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO020008: R$ 1.327,23 (Não Incentivado) script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 205,23 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 181,29 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 765,27 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 16,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 157,78 3 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 108,15 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 51,85 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5.149,90 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5.636,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 746,08 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 219,06 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 400,87 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 108,16 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 133,60 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 9.074,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 192,27 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 160,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 152,39 script.js:1475:21
✅ [9:38:10 PM] Resumo: 242 saídas incentivadas, 33 saídas não incentivadas script.js:1473:21
✅ [9:38:10 PM] Créditos de entradas: R$ 867.529,71, Outros créditos: R$ 147.203,81 script.js:1473:21
✅ [9:38:10 PM] Débitos de operações: R$ 2.287.214,70, Outros débitos (E111+C197+D197): R$ 141.028,03 script.js:1473:21
[9:38:10 PM] Total de exclusões aplicadas: 4 script.js:1475:21
[9:38:10 PM] Outros Débitos TOTAL: R$ 141.028,03 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 0,00 (0.0%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 141.028,03 script.js:1475:21
✅ [9:38:10 PM]   - Soma: R$ 141.028,03 - OK script.js:1473:21
[9:38:10 PM] Outros Créditos TOTAL: R$ 147.203,81 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 80.575,36 (54.7%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 66.628,45 script.js:1475:21
[9:38:10 PM] Créditos Entradas TOTAL: R$ 867.529,71 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 821.581,96 (94.7%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 45.947,75 script.js:1475:21
[9:38:10 PM] OUTROS CRÉDITOS (2 registros): script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO020079: R$ 80.575,36 (Incentivado) script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO020138: R$ 66.628,45 (Não Incentivado) script.js:1475:21
[9:38:10 PM] OUTROS DÉBITOS (65 registros): script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO010041: R$ 13.161,51 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO010041: R$ 45.419,79 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.657,69 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.398,90 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.354,69 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 744,44 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.579,26 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.271,11 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 874,37 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 846,67 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.275,56 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.148,15 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 398,52 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 829,63 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 457,93 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 746,07 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 3.411,11 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 471,11 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 445,33 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 834,07 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 243,84 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.398,24 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.580,02 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 430,82 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 265,19 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 3.394,44 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 6.072,96 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 76,01 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 47,95 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 322,31 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 49,12 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 705,19 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.192,59 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 810,99 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 133,33 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.089,93 (Não Incentivado) 2 script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 319,63 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 800,93 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 108,18 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 10.699,66 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.773,35 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 955,56 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.103,70 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 263,80 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 205,23 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 181,29 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 765,27 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 16,59 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 157,78 (Não Incentivado) 3 script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 108,15 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 51,85 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 5.149,90 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 5.636,33 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 746,08 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 219,06 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 400,87 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 108,16 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 133,60 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 9.074,07 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 192,27 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 160,00 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 152,39 (Não Incentivado) script.js:1475:21
[9:38:10 PM] Período 22: 242 saídas incentivadas classificadas script.js:1475:21
[9:38:10 PM] Processando registros consolidados C190, C590, D190, D590... script.js:1475:21
[9:38:10 PM] Processando 5 registros E111 para outros créditos/débitos... script.js:1475:21
[9:38:10 PM] E111 Débito: GO010041 = R$ 21.519,08 (Não Incentivado) script.js:1475:21
[9:38:10 PM] E111 Débito: GO010041 = R$ 29.193,92 (Não Incentivado) script.js:1475:21
[9:38:10 PM] E111 Crédito: GO020079 = R$ 97.177,52 (Incentivado) script.js:1475:21
[9:38:10 PM] E111 Crédito: GO020138 = R$ 89.832,03 (Não Incentivado) script.js:1475:21
[9:38:10 PM] Processando 74 registros C197 para ajustes de débitos... script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.549,04 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.522,68 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 251,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.582,80 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 420,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 412,21 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 87,99 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 325,48 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 60,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 196,66 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 246,13 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 368,66 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 158,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 321,82 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 651,30 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 60,42 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 109,52 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 376,29 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 779,81 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 44,44 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 126,55 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 61,01 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 248,89 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 149,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 383,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 13.888,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 10.777,78 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 644,92 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.601,85 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 662,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 521,48 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 97,63 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2,21 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2,02 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 11,73 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2,02 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 3,53 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 11,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5,56 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 6,16 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 45,48 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 15,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 20,74 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 348,15 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 257,04 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 10,52 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 188,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 989,76 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.198,99 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 97,51 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 103,25 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 42,06 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 276,51 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 70,14 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 78,54 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 7,01 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 262,18 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 88,17 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 30,06 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 240,47 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 11,95 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 52,60 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 121,99 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5,15 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 14,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 200,39 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5,15 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 8,02 script.js:1475:21
✅ [9:38:10 PM] Resumo: 337 saídas incentivadas, 35 saídas não incentivadas script.js:1473:21
✅ [9:38:10 PM] Créditos de entradas: R$ 807.679,28, Outros créditos: R$ 187.009,55 script.js:1473:21
